13101,"100  ","1006028","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(28ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２８階）",0,0,0,0,0,0
13101,"100  ","1006029","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(29ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２９階）",0,0,0,0,0,0
13101,"100  ","1006030","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(30ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３０階）",0,0,0,0,0,0
13101,"100  ","1006031","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(31ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３１階）",0,0,0,0,0,0
13101,"100  ","1006032","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(32ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３２階）",0,0,0,0,0,0
13101,"100  ","1006033","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(33ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３３階）",0,0,0,0,0,0
13101,"100  ","1006034","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(34ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３４階）",0,0,0,0,0,0
13101,"100  ","1006035","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(35ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３５階）",0,0,0,0,0,0
13101,"100  ","1006036","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(36ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３６階）",0,0,0,0,0,0
13101,"101  ","1010029","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｱｲｵｲﾁｮｳ","東京都","千代田区","神田相生町",0,0,0,0,0,0
13101,"101  ","1010063","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｱﾜｼﾞﾁｮｳ","東京都","千代田区","神田淡路町",0,0,1,0,0,0
13101,"101  ","1010024","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｲｽﾞﾐﾁｮｳ","東京都","千代田区","神田和泉町",0,0,0,0,0,0
13101,"101  ","1010033","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｲﾜﾓﾄﾁｮｳ","東京都","千代田区","神田岩本町",0,0,0,0,0,0
13101,"101  ","1010052","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｵｶﾞﾜﾏﾁ","東京都","千代田区","神田小川町",0,0,1,0,0,0
13101,"101  ","1010045","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｶｼﾞﾁｮｳ","東京都","千代田区","神田鍛冶町",0,0,1,0,0,0
13101,"101  ","1010036","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｷﾀﾉﾘﾓﾉﾁｮｳ","東京都","千代田区","神田北乗物町",0,0,0,0,0,0
13101,"101  ","1010035","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｺﾝﾔﾁｮｳ","東京都","千代田区","神田紺屋町",0,0,0,0,0,0
13101,"101  ","1010026","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｻｸﾏｶﾞｼ","東京都","千代田区","神田佐久間河岸",0,0,0,0,0,0
13101,"101  ","1010025","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｻｸﾏﾁｮｳ","東京都","千代田区","神田佐久間町",0,0,1,0,0,0
13101,"101  ","1010064","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｻﾙｶﾞｸﾁｮｳ","東京都","千代田区","神田猿楽町",0,0,1,0,0,0
13101,"101  ","1010051","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｼﾞﾝﾎﾞｳﾁｮｳ","東京都","千代田区","神田神保町",0,0,1,0,0,0
13101,"101  ","1010041","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｽﾀﾞﾁｮｳ","東京都","千代田区","神田須田町",0,0,1,0,0,0
13101,"101  ","1010062","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｽﾙｶﾞﾀﾞｲ","東京都","千代田区","神田駿河台",0,0,1,0,0,0
13101,"101  ","1010046","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾀﾁｮｳ","東京都","千代田区","神田多町",0,0,1,0,0,0
13101,"101  ","1010048","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾂｶｻﾏﾁ","東京都","千代田区","神田司町",0,0,1,0,0,0
13101,"101  ","1010043","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾄﾐﾔﾏﾁｮｳ","東京都","千代田区","神田富山町",0,0,0,0,0,0
13101,"101  ","1010054","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾆｼｷﾁｮｳ","東京都","千代田区","神田錦町",0,0,1,0,0,0
13101,"101  ","1010037","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾆｼﾌｸﾀﾞﾁｮｳ","東京都","千代田区","神田西福田町",0,0,0,0,0,0
13101,"101  ","1010022","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾈﾘﾍﾞｲﾁｮｳ","東京都","千代田区","神田練塀町",0,0,0,0,0,0
13101,"101  ","1010028","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾊﾅｵｶﾁｮｳ","東京都","千代田区","神田花岡町",0,0,0,0,0,0
13101,"101  ","1010034","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾋｶﾞｼｺﾝﾔﾁｮｳ","東京都","千代田区","神田東紺屋町",0,0,0,0,0,0
13101,"101  ","1010042","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾋｶﾞｼﾏﾂｼﾀﾁｮｳ","東京都","千代田区","神田東松下町",0,0,0,0,0,0
13101,"101  ","1010027","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾋﾗｶﾜﾁｮｳ","東京都","千代田区","神田平河町",0,0,0,0,0,0
13101,"101  ","1010023","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾏﾂﾅｶﾞﾁｮｳ","東京都","千代田区","神田松永町",0,0,0,0,0,0
13101,"101  ","1010038","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾐｸﾗﾁｮｳ","東京都","千代田区","神田美倉町",0,0,0,0,0,0
13101,"101  ","1010061","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾐｻｷﾁｮｳ","東京都","千代田区","神田三崎町",0,0,1,0,0,0
13101,"101  ","1010053","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾐﾄｼﾛﾁｮｳ","東京都","千代田区","神田美土代町",0,0,0,0,0,0
13101,"102  ","1020094","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｷｵｲﾁｮｳ","東京都","千代田区","紀尾井町",0,0,0,0,0,0
13101,"102  ","1020091","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｷﾀﾉﾏﾙｺｳｴﾝ","東京都","千代田区","北の丸公園",0,0,0,0,0,0
13101,"102  ","1020074","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｸﾀﾞﾝﾐﾅﾐ","東京都","千代田区","九段南",0,0,1,0,0,0
13101,"102  ","1020073","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｸﾀﾞﾝｷﾀ","東京都","千代田区","九段北",0,0,1,0,0,0
13101,"100  ","1000002","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｺｳｷｮｶﾞｲｴﾝ","東京都","千代田区","皇居外苑",0,0,0,0,0,0
13101,"102  ","1020083","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｺｳｼﾞﾏﾁ","東京都","千代田区","麹町",0,0,1,0,0,0
13101,"102  ","1020076","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｺﾞﾊﾞﾝﾁｮｳ","東京都","千代田区","五番町",0,0,0,0,0,0
13101,"102  ","1020075","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｻﾝﾊﾞﾝﾁｮｳ","東京都","千代田区","三番町",0,0,0,0,0,0
13101,"101  ","1010021","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｿﾄｶﾝﾀﾞ","東京都","千代田区","外神田",0,0,1,0,0,0
13101,"100  ","1000001","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾁﾖﾀﾞ","東京都","千代田区","千代田",0,0,0,0,0,0
13101,"100  ","1000014","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ)","東京都","千代田区","永田町（次のビルを除く）",0,0,1,0,0,0
13101,"100  ","1006190","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ)","東京都","千代田区","永田町山王パークタワー（地階・階層不明）",0,0,0,0,0,0
13101,"100  ","1006101","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(1ｶｲ)","東京都","千代田区","永田町山王パークタワー（１階）",0,0,0,0,0,0
13101,"100  ","1006102","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(2ｶｲ)","東京都","千代田区","永田町山王パークタワー（２階）",0,0,0,0,0,0
13101,"100  ","1006103","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(3ｶｲ)","東京都","千代田区","永田町山王パークタワー（３階）",0,0,0,0,0,0
13101,"100  ","1006104","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(4ｶｲ)","東京都","千代田区","永田町山王パークタワー（４階）",0,0,0,0,0,0
13101,"100  ","1006105","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(5ｶｲ)","東京都","千代田区","永田町山王パークタワー（５階）",0,0,0,0,0,0
13101,"100  ","1006106","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(6ｶｲ)","東京都","千代田区","永田町山王パークタワー（６階）",0,0,0,0,0,0
13101,"100  ","1006107","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(7ｶｲ)","東京都","千代田区","永田町山王パークタワー（７階）",0,0,0,0,0,0
13101,"100  ","1006108","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(8ｶｲ)","東京都","千代田区","永田町山王パークタワー（８階）",0,0,0,0,0,0
13101,"100  ","1006109","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(9ｶｲ)","東京都","千代田区","永田町山王パークタワー（９階）",0,0,0,0,0,0
13101,"100  ","1006110","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(10ｶｲ)","東京都","千代田区","永田町山王パークタワー（１０階）",0,0,0,0,0,0
13101,"100  ","1006111","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(11ｶｲ)","東京都","千代田区","永田町山王パークタワー（１１階）",0,0,0,0,0,0
13101,"100  ","1006112","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(12ｶｲ)","東京都","千代田区","永田町山王パークタワー（１２階）",0,0,0,0,0,0
13101,"100  ","1006113","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(13ｶｲ)","東京都","千代田区","永田町山王パークタワー（１３階）",0,0,0,0,0,0
13101,"100  ","1006114","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(14ｶｲ)","東京都","千代田区","永田町山王パークタワー（１４階）",0,0,0,0,0,0
13101,"100  ","1006115","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(15ｶｲ)","東京都","千代田区","永田町山王パークタワー（１５階）",0,0,0,0,0,0
13101,"100  ","1006116","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(16ｶｲ)","東京都","千代田区","永田町山王パークタワー（１６階）",0,0,0,0,0,0
13101,"100  ","1006117","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(17ｶｲ)","東京都","千代田区","永田町山王パークタワー（１７階）",0,0,0,0,0,0
13101,"100  ","1006118","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(18ｶｲ)","東京都","千代田区","永田町山王パークタワー（１８階）",0,0,0,0,0,0
13101,"100  ","1006119","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(19ｶｲ)","東京都","千代田区","永田町山王パークタワー（１９階）",0,0,0,0,0,0
13101,"100  ","1006120","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(20ｶｲ)","東京都","千代田区","永田町山王パークタワー（２０階）",0,0,0,0,0,0
13101,"100  ","1006121","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(21ｶｲ)","東京都","千代田区","永田町山王パークタワー（２１階）",0,0,0,0,0,0
13101,"100  ","1006122","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(22ｶｲ)","東京都","千代田区","永田町山王パークタワー（２２階）",0,0,0,0,0,0
13101,"100  ","1006123","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(23ｶｲ)","東京都","千代田区","永田町山王パークタワー（２３階）",0,0,0,0,0,0
13101,"100  ","1006124","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(24ｶｲ)","東京都","千代田区","永田町山王パークタワー（２４階）",0,0,0,0,0,0
13101,"100  ","1006125","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(25ｶｲ)","東京都","千代田区","永田町山王パークタワー（２５階）",0,0,0,0,0,0
13101,"100  ","1006126","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(26ｶｲ)","東京都","千代田区","永田町山王パークタワー（２６階）",0,0,0,0,0,0
13101,"100  ","1006127","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(27ｶｲ)","東京都","千代田区","永田町山王パークタワー（２７階）",0,0,0,0,0,0
13101,"100  ","1006128","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(28ｶｲ)","東京都","千代田区","永田町山王パークタワー（２８階）",0,0,0,0,0,0
13101,"100  ","1006129","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(29ｶｲ)","東京都","千代田区","永田町山王パークタワー（２９階）",0,0,0,0,0,0
13101,"100  ","1006130","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(30ｶｲ)","東京都","千代田区","永田町山王パークタワー（３０階）",0,0,0,0,0,0
13101,"100  ","1006131","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(31ｶｲ)","東京都","千代田区","永田町山王パークタワー（３１階）",0,0,0,0,0,0
13101,"100  ","1006132","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(32ｶｲ)","東京都","千代田区","永田町山王パークタワー（３２階）",0,0,0,0,0,0
13101,"100  ","1006133","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(33ｶｲ)","東京都","千代田区","永田町山王パークタワー（３３階）",0,0,0,0,0,0
13101,"100  ","1006134","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(34ｶｲ)","東京都","千代田区","永田町山王パークタワー（３４階）",0,0,0,0,0,0
13101,"100  ","1006135","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(35ｶｲ)","東京都","千代田区","永田町山王パークタワー（３５階）",0,0,0,0,0,0
13101,"100  ","1006136","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(36ｶｲ)","東京都","千代田区","永田町山王パークタワー（３６階）",0,0,0,0,0,0
13101,"100  ","1006137","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(37ｶｲ)","東京都","千代田区","永田町山王パークタワー（３７階）",0,0,0,0,0,0
13101,"100  ","1006138","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(38ｶｲ)","東京都","千代田区","永田町山王パークタワー（３８階）",0,0,0,0,0,0
13101,"100  ","1006139","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(39ｶｲ)","東京都","千代田区","永田町山王パークタワー（３９階）",0,0,0,0,0,0
13101,"100  ","1006140","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(40ｶｲ)","東京都","千代田区","永田町山王パークタワー（４０階）",0,0,0,0,0,0
13101,"100  ","1006141","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(41ｶｲ)","東京都","千代田区","永田町山王パークタワー（４１階）",0,0,0,0,0,0
13101,"100  ","1006142","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(42ｶｲ)","東京都","千代田区","永田町山王パークタワー（４２階）",0,0,0,0,0,0
13101,"100  ","1006143","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(43ｶｲ)","東京都","千代田区","永田町山王パークタワー（４３階）",0,0,0,0,0,0
13101,"100  ","1006144","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(44ｶｲ)","東京都","千代田区","永田町山王パークタワー（４４階）",0,0,0,0,0,0
13101,"101  ","1010065","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾆｼｶﾝﾀﾞ","東京都","千代田区","西神田",0,0,1,0,0,0
13101,"102  ","1020084","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾆﾊﾞﾝﾁｮｳ","東京都","千代田区","二番町",0,0,0,0,0,0
13101,"102  ","1020092","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾊﾔﾌﾞｻﾁｮｳ","東京都","千代田区","隼町",0,0,0,0,0,0
13101,"101  ","1010031","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾋｶﾞｼｶﾝﾀﾞ","東京都","千代田区","東神田",0,0,1,0,0,0
13101,"100  ","1000003","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾋﾄﾂﾊﾞｼ(1ﾁｮｳﾒ)","東京都","千代田区","一ツ橋（１丁目）",1,0,1,0,0,0
13101,"101  ","1010003","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾋﾄﾂﾊﾞｼ(2ﾁｮｳﾒ)","東京都","千代田区","一ツ橋（２丁目）",1,0,1,0,0,0
13101,"100  ","1000012","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾋﾋﾞﾔｺｳｴﾝ","東京都","千代田区","日比谷公園",0,0,0,0,0,0
13101,"102  ","1020093","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾋﾗｶﾜﾁｮｳ","東京都","千代田区","平河町",0,0,1,0,0,0
13101,"102  ","1020071","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾌｼﾞﾐ","東京都","千代田区","富士見",0,0,1,0,0,0
13101,"100  ","1000005","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ)","東京都","千代田区","丸の内（次のビルを除く）",0,0,1,0,0,0
13101,"100  ","1006690","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（地階・階層不明）",0,0,0,0,0,0
13101,"100  ","1006601","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(1ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（１階）",0,0,0,0,0,0
13101,"100  ","1006602","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(2ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（２階）",0,0,0,0,0,0
13101,"100  ","1006603","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(3ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（３階）",0,0,0,0,0,0
13101,"100  ","1006604","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(4ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（４階）",0,0,0,0,0,0
13101,"100  ","1006605","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(5ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（５階）",0,0,0,0,0,0
13101,"100  ","1006606","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(6ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（６階）",0,0,0,0,0,0
13101,"100  ","1006607","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾏﾙﾉｳﾁｸﾞﾗﾝﾄｳｷｮｳｻｳｽﾀﾜｰ(7ｶｲ)","東京都","千代田区","丸の内グラントウキョウサウスタワー（７階）",0,0,0,0,0,0
